,taster_name,taster_twitter_handle,points
6474,Paul Gregutt,@paulgwine ,91
6475,,,91
6476,Paul Gregutt,@paulgwine ,91
6477,Roger Voss,@vossroger,91
6478,,,91
6479,,,91
6480,Roger Voss,@vossroger,83
6481,Roger Voss,@vossroger,83
6482,Michael Schachner,@wineschach,83
6483,Paul Gregutt,@paulgwine ,83
6484,Kerin O’Keefe,@kerinokeefe,83
6485,Paul Gregutt,@paulgwine ,83
6486,Roger Voss,@vossroger,83
6487,Virginie Boone,@vboone,83
6488,Michael Schachner,@wineschach,83
6489,Paul Gregutt,@paulgwine ,82
6490,Virginie Boone,@vboone,82
6491,Michael Schachner,@wineschach,82
6492,Michael Schachner,@wineschach,82
6493,Michael Schachner,@wineschach,82
6494,Paul Gregutt,@paulgwine ,82
6495,Sean P. Sullivan,@wawinereport,82
6496,Michael Schachner,@wineschach,82
6497,Kerin O’Keefe,@kerinokeefe,82
6498,Michael Schachner,@wineschach,82
6499,Kerin O’Keefe,@kerinokeefe,82
6500,Michael Schachner,@wineschach,82
6501,Roger Voss,@vossroger,82
6502,Paul Gregutt,@paulgwine ,82
6503,Roger Voss,@vossroger,82
6504,Michael Schachner,@wineschach,82
6505,Michael Schachner,@wineschach,82
6506,Michael Schachner,@wineschach,81
6507,Michael Schachner,@wineschach,81
6508,Michael Schachner,@wineschach,81
6509,Michael Schachner,@wineschach,81
6510,Roger Voss,@vossroger,83
6511,Michael Schachner,@wineschach,83
6512,,,83
6513,Roger Voss,@vossroger,83
6514,,,83
6515,,,83
6516,Anna Lee C. Iijima,,83
6517,,,83
6518,Roger Voss,@vossroger,83
6519,Roger Voss,@vossroger,83
6520,Roger Voss,@vossroger,83
6521,Roger Voss,@vossroger,83
6522,,,83
6523,Michael Schachner,@wineschach,83
6524,,,83
6525,,,83
6526,,,83
6527,,,83
6528,Michael Schachner,@wineschach,83
6529,Michael Schachner,@wineschach,83
6530,,,83
6531,,,83
6532,Michael Schachner,@wineschach,83
6533,,,83
6534,Virginie Boone,@vboone,83
6535,Virginie Boone,@vboone,83
6536,Roger Voss,@vossroger,83
6537,Roger Voss,@vossroger,83
6538,Roger Voss,@vossroger,83
6539,,,83
6540,Jim Gordon,@gordone_cellars,85
6541,Michael Schachner,@wineschach,85
6542,Sean P. Sullivan,@wawinereport,85
6543,Michael Schachner,@wineschach,85
6544,Matt Kettmann,@mattkettmann,85
6545,Virginie Boone,@vboone,85
6546,Anna Lee C. Iijima,,85
6547,Alexander Peartree,,85
6548,Michael Schachner,@wineschach,85
6549,Matt Kettmann,@mattkettmann,85
6550,Anna Lee C. Iijima,,85
6551,Jim Gordon,@gordone_cellars,85
6552,Michael Schachner,@wineschach,85
6553,Michael Schachner,@wineschach,85
6554,Michael Schachner,@wineschach,85
6555,Michael Schachner,@wineschach,85
6556,Michael Schachner,@wineschach,85
6557,Jim Gordon,@gordone_cellars,85
6558,Michael Schachner,@wineschach,85
6559,Anna Lee C. Iijima,,85
6560,Anna Lee C. Iijima,,85
6561,Alexander Peartree,,85
6562,Michael Schachner,@wineschach,85
6563,Alexander Peartree,,85
6564,Michael Schachner,@wineschach,85
6565,Michael Schachner,@wineschach,85
6566,Joe Czerwinski,@JoeCz,85
6567,Alexander Peartree,,85
6568,Michael Schachner,@wineschach,85
6569,Roger Voss,@vossroger,94
6570,,,94
6571,Roger Voss,@vossroger,94
6572,Roger Voss,@vossroger,94
6573,Roger Voss,@vossroger,94
6574,Paul Gregutt,@paulgwine ,94
6575,Susan Kostrzewa,@suskostrzewa,94
6576,Roger Voss,@vossroger,94
6577,Roger Voss,@vossroger,94
6578,Paul Gregutt,@paulgwine ,94
6579,,,94
6580,Paul Gregutt,@paulgwine ,94
6581,,,93
6582,Roger Voss,@vossroger,93
6583,,,93
6584,,,93
6585,Paul Gregutt,@paulgwine ,93
6586,Roger Voss,@vossroger,93
6587,,,93
6588,,,93
6589,Susan Kostrzewa,@suskostrzewa,87
6590,,,87
6591,,,87
6592,,,87
6593,Roger Voss,@vossroger,87
6594,,,86
6595,,,86
6596,,,86
6597,,,86
6598,Roger Voss,@vossroger,86
6599,Roger Voss,@vossroger,86
6600,Roger Voss,@vossroger,86
6601,,,86
6602,Michael Schachner,@wineschach,86
6603,,,86
6604,,,86
6605,Michael Schachner,@wineschach,86
6606,,,86
6607,Joe Czerwinski,@JoeCz,86
6608,Roger Voss,@vossroger,86
6609,Roger Voss,@vossroger,86
6610,Susan Kostrzewa,@suskostrzewa,86
6611,,,86
6612,,,86
6613,Joe Czerwinski,@JoeCz,86
6614,Susan Kostrzewa,@suskostrzewa,86
6615,,,88
6616,,,88
6617,Roger Voss,@vossroger,88
6618,,,88
6619,Sean P. Sullivan,@wawinereport,88
6620,,,88
6621,,,88
6622,Roger Voss,@vossroger,88
6623,,,88
6624,,,88
6625,,,88
6626,,,88
6627,Sean P. Sullivan,@wawinereport,88
6628,,,88
6629,,,88
6630,,,88
6631,,,88
6632,,,88
6633,,,88
6634,Michael Schachner,@wineschach,88
6635,Michael Schachner,@wineschach,88
6636,,,88
6637,Virginie Boone,@vboone,88
6638,,,88
6639,Michael Schachner,@wineschach,88
6640,,,88
6641,,,88
6642,,,88
6643,,,88
6644,,,90
6645,,,90
6646,,,90
6647,Roger Voss,@vossroger,90
6648,Joe Czerwinski,@JoeCz,90
6649,Joe Czerwinski,@JoeCz,90
6650,,,90
6651,,,90
6652,Roger Voss,@vossroger,90
6653,,,90
6654,,,90
6655,,,90
6656,Michael Schachner,@wineschach,90
6657,,,90
6658,,,90
6659,Roger Voss,@vossroger,90
6660,Michael Schachner,@wineschach,90
6661,Michael Schachner,@wineschach,90
6662,Joe Czerwinski,@JoeCz,90
6663,Joe Czerwinski,@JoeCz,90
6664,Roger Voss,@vossroger,90
6665,,,90
6666,,,90
6667,Roger Voss,@vossroger,90
6668,Paul Gregutt,@paulgwine ,93
6669,Matt Kettmann,@mattkettmann,93
6670,Matt Kettmann,@mattkettmann,93
6671,Matt Kettmann,@mattkettmann,93
6672,Paul Gregutt,@paulgwine ,93
6673,Mike DeSimone,@worldwineguys,93
6674,Paul Gregutt,@paulgwine ,93
6675,Paul Gregutt,@paulgwine ,93
6676,Sean P. Sullivan,@wawinereport,93
6677,Roger Voss,@vossroger,93
6678,Roger Voss,@vossroger,93
6679,Kerin O’Keefe,@kerinokeefe,93
6680,Virginie Boone,@vboone,93
6681,Matt Kettmann,@mattkettmann,93
6682,Matt Kettmann,@mattkettmann,93
6683,Kerin O’Keefe,@kerinokeefe,93
6684,Matt Kettmann,@mattkettmann,93
6685,Roger Voss,@vossroger,93
6686,Virginie Boone,@vboone,93
6687,Paul Gregutt,@paulgwine ,93
6688,Virginie Boone,@vboone,93
6689,Kerin O’Keefe,@kerinokeefe,93
6690,Virginie Boone,@vboone,93
6691,Roger Voss,@vossroger,93
6692,Kerin O’Keefe,@kerinokeefe,93
6693,Virginie Boone,@vboone,93
6694,Kerin O’Keefe,@kerinokeefe,93
6695,Roger Voss,@vossroger,93
6696,Kerin O’Keefe,@kerinokeefe,91
6697,Virginie Boone,@vboone,91
6698,Michael Schachner,@wineschach,91
6699,Virginie Boone,@vboone,91
6700,Anne Krebiehl MW,@AnneInVino,91
6701,Virginie Boone,@vboone,91
6702,Sean P. Sullivan,@wawinereport,91
6703,Jim Gordon,@gordone_cellars,91
6704,Matt Kettmann,@mattkettmann,91
6705,Michael Schachner,@wineschach,91
6706,Sean P. Sullivan,@wawinereport,91
6707,Kerin O’Keefe,@kerinokeefe,91
6708,Virginie Boone,@vboone,91
6709,Michael Schachner,@wineschach,91
6710,Joe Czerwinski,@JoeCz,91
6711,Roger Voss,@vossroger,91
6712,Sean P. Sullivan,@wawinereport,91
6713,Kerin O’Keefe,@kerinokeefe,91
6714,Joe Czerwinski,@JoeCz,91
6715,Roger Voss,@vossroger,91
6716,Kerin O’Keefe,@kerinokeefe,91
6717,Sean P. Sullivan,@wawinereport,91
6718,Anna Lee C. Iijima,,91
6719,Virginie Boone,@vboone,91
6720,Sean P. Sullivan,@wawinereport,91
6721,Virginie Boone,@vboone,91
6722,Virginie Boone,@vboone,91
6723,Sean P. Sullivan,@wawinereport,91
6724,Matt Kettmann,@mattkettmann,91
6725,Michael Schachner,@wineschach,91
6726,,,94
6727,Roger Voss,@vossroger,94
6728,Paul Gregutt,@paulgwine ,94
6729,,,94
6730,Roger Voss,@vossroger,94
6731,Roger Voss,@vossroger,94
6732,,,94
6733,Roger Voss,@vossroger,94
6734,Roger Voss,@vossroger,94
6735,Roger Voss,@vossroger,94
6736,Roger Voss,@vossroger,94
6737,Paul Gregutt,@paulgwine ,94
6738,,,94
6739,,,94
6740,,,94
6741,,,94
6742,,,94
6743,Roger Voss,@vossroger,94
6744,Roger Voss,@vossroger,93
6745,Roger Voss,@vossroger,93
6746,Paul Gregutt,@paulgwine ,89
6747,Virginie Boone,@vboone,89
6748,Virginie Boone,@vboone,89
6749,,,89
6750,Kerin O’Keefe,@kerinokeefe,89
6751,Anne Krebiehl MW,@AnneInVino,89
6752,Michael Schachner,@wineschach,89
6753,Kerin O’Keefe,@kerinokeefe,89
6754,,,89
6755,,,89
6756,Anne Krebiehl MW,@AnneInVino,89
6757,Kerin O’Keefe,@kerinokeefe,89
6758,Paul Gregutt,@paulgwine ,89
6759,Kerin O’Keefe,@kerinokeefe,89
6760,Anne Krebiehl MW,@AnneInVino,89
6761,Anne Krebiehl MW,@AnneInVino,89
6762,Anne Krebiehl MW,@AnneInVino,89
6763,Anne Krebiehl MW,@AnneInVino,89
6764,Anne Krebiehl MW,@AnneInVino,89
6765,Anna Lee C. Iijima,,89
6766,Michael Schachner,@wineschach,89
6767,Michael Schachner,@wineschach,89
6768,Michael Schachner,@wineschach,89
6769,Kerin O’Keefe,@kerinokeefe,89
6770,Kerin O’Keefe,@kerinokeefe,89
6771,Roger Voss,@vossroger,89
6772,Roger Voss,@vossroger,89
6773,Roger Voss,@vossroger,89
6774,Roger Voss,@vossroger,89
6775,Roger Voss,@vossroger,89
6776,Roger Voss,@vossroger,89
6777,Paul Gregutt,@paulgwine ,89
6778,Susan Kostrzewa,@suskostrzewa,89
6779,Michael Schachner,@wineschach,89
6780,,,89
6781,Roger Voss,@vossroger,89
6782,Susan Kostrzewa,@suskostrzewa,89
6783,Susan Kostrzewa,@suskostrzewa,89
6784,,,89
6785,Roger Voss,@vossroger,89
6786,,,89
6787,Michael Schachner,@wineschach,89
6788,Paul Gregutt,@paulgwine ,89
6789,Roger Voss,@vossroger,89
6790,Susan Kostrzewa,@suskostrzewa,89
6791,Roger Voss,@vossroger,89
6792,Susan Kostrzewa,@suskostrzewa,89
6793,Susan Kostrzewa,@suskostrzewa,89
6794,Michael Schachner,@wineschach,89
6795,,,89
6796,Michael Schachner,@wineschach,89
6797,Virginie Boone,@vboone,89
6798,,,89
6799,Roger Voss,@vossroger,89
6800,Virginie Boone,@vboone,89
6801,,,89
6802,,,89
6803,,,89
6804,Lauren Buzzeo,@laurbuzz,89
6805,,,89
6806,,,89
6807,Roger Voss,@vossroger,89
6808,,,89
6809,Michael Schachner,@wineschach,89
6810,Paul Gregutt,@paulgwine ,88
6811,Michael Schachner,@wineschach,88
6812,Michael Schachner,@wineschach,88
6813,Roger Voss,@vossroger,88
6814,Roger Voss,@vossroger,88
6815,Roger Voss,@vossroger,88
6816,Roger Voss,@vossroger,88
6817,Roger Voss,@vossroger,88
6818,,,88
6819,,,88
6820,,,88
6821,Paul Gregutt,@paulgwine ,88
6822,,,88
6823,,,91
6824,Virginie Boone,@vboone,91
6825,Michael Schachner,@wineschach,91
6826,Roger Voss,@vossroger,91
6827,Michael Schachner,@wineschach,91
6828,Michael Schachner,@wineschach,91
6829,,,91
6830,,,91
6831,,,91
6832,,,91
6833,Michael Schachner,@wineschach,91
6834,Roger Voss,@vossroger,91
6835,Lauren Buzzeo,@laurbuzz,91
6836,Roger Voss,@vossroger,91
6837,Roger Voss,@vossroger,91
6838,Roger Voss,@vossroger,91
6839,Roger Voss,@vossroger,91
6840,,,91
6841,,,91
6842,,,91
6843,,,91
6844,,,91
6845,Anna Lee C. Iijima,,91
6846,Michael Schachner,@wineschach,91
6847,,,91
6848,,,91
6849,Roger Voss,@vossroger,91
6850,Roger Voss,@vossroger,91
6851,,,91
6852,,,91
6853,Roger Voss,@vossroger,89
6854,Kerin O’Keefe,@kerinokeefe,89
6855,Kerin O’Keefe,@kerinokeefe,89
6856,Michael Schachner,@wineschach,89
6857,Matt Kettmann,@mattkettmann,89
6858,Michael Schachner,@wineschach,89
6859,Kerin O’Keefe,@kerinokeefe,89
6860,Roger Voss,@vossroger,89
6861,Anne Krebiehl MW,@AnneInVino,89
6862,Anne Krebiehl MW,@AnneInVino,89
6863,Paul Gregutt,@paulgwine ,89
6864,Jim Gordon,@gordone_cellars,89
6865,Michael Schachner,@wineschach,89
6866,Anna Lee C. Iijima,,89
6867,Roger Voss,@vossroger,89
6868,Michael Schachner,@wineschach,89
6869,Anne Krebiehl MW,@AnneInVino,89
6870,,,89
6871,Kerin O’Keefe,@kerinokeefe,89
6872,Roger Voss,@vossroger,89
6873,Michael Schachner,@wineschach,89
6874,Kerin O’Keefe,@kerinokeefe,89
6875,Roger Voss,@vossroger,89
6876,Anna Lee C. Iijima,,89
6877,,,89
6878,Paul Gregutt,@paulgwine ,89
6879,Matt Kettmann,@mattkettmann,89
6880,Anna Lee C. Iijima,,89
6881,Matt Kettmann,@mattkettmann,89
6882,Kerin O’Keefe,@kerinokeefe,89
6883,Kerin O’Keefe,@kerinokeefe,87
6884,Kerin O’Keefe,@kerinokeefe,87
6885,Kerin O’Keefe,@kerinokeefe,87
6886,Kerin O’Keefe,@kerinokeefe,87
6887,Kerin O’Keefe,@kerinokeefe,87
6888,Michael Schachner,@wineschach,87
6889,Anna Lee C. Iijima,,87
6890,Paul Gregutt,@paulgwine ,87
6891,Paul Gregutt,@paulgwine ,87
6892,Kerin O’Keefe,@kerinokeefe,87
6893,Kerin O’Keefe,@kerinokeefe,87
6894,Kerin O’Keefe,@kerinokeefe,87
6895,Kerin O’Keefe,@kerinokeefe,87
6896,Paul Gregutt,@paulgwine ,87
6897,Kerin O’Keefe,@kerinokeefe,87
6898,Paul Gregutt,@paulgwine ,87
6899,Michael Schachner,@wineschach,87
6900,Kerin O’Keefe,@kerinokeefe,87
6901,Kerin O’Keefe,@kerinokeefe,87
6902,Kerin O’Keefe,@kerinokeefe,87
6903,Jim Gordon,@gordone_cellars,87
6904,Michael Schachner,@wineschach,87
6905,Alexander Peartree,,87
6906,Kerin O’Keefe,@kerinokeefe,87
6907,Anna Lee C. Iijima,,87
6908,Roger Voss,@vossroger,87
6909,Michael Schachner,@wineschach,87
6910,Kerin O’Keefe,@kerinokeefe,87
6911,Michael Schachner,@wineschach,93
6912,Roger Voss,@vossroger,93
6913,Paul Gregutt,@paulgwine ,93
6914,Roger Voss,@vossroger,93
6915,Virginie Boone,@vboone,93
6916,Michael Schachner,@wineschach,93
6917,Kerin O’Keefe,@kerinokeefe,93
6918,Paul Gregutt,@paulgwine ,93
6919,Matt Kettmann,@mattkettmann,93
6920,Roger Voss,@vossroger,93
6921,Roger Voss,@vossroger,93
6922,Matt Kettmann,@mattkettmann,93
6923,Matt Kettmann,@mattkettmann,93
6924,Virginie Boone,@vboone,93
6925,Matt Kettmann,@mattkettmann,93
6926,Virginie Boone,@vboone,93
6927,Virginie Boone,@vboone,93
6928,Roger Voss,@vossroger,93
6929,Roger Voss,@vossroger,93
6930,Paul Gregutt,@paulgwine ,93
6931,Anna Lee C. Iijima,,93
6932,Roger Voss,@vossroger,93
6933,Roger Voss,@vossroger,93
6934,Virginie Boone,@vboone,93
6935,Matt Kettmann,@mattkettmann,93
6936,Kerin O’Keefe,@kerinokeefe,93
6937,Virginie Boone,@vboone,93
6938,Roger Voss,@vossroger,93
6939,Matt Kettmann,@mattkettmann,93
6940,Roger Voss,@vossroger,92
6941,Joe Czerwinski,@JoeCz,89
6942,Susan Kostrzewa,@suskostrzewa,89
6943,Roger Voss,@vossroger,89
6944,Joe Czerwinski,@JoeCz,89
6945,Joe Czerwinski,@JoeCz,89
6946,Joe Czerwinski,@JoeCz,89
6947,Joe Czerwinski,@JoeCz,89
6948,Susan Kostrzewa,@suskostrzewa,89
6949,Paul Gregutt,@paulgwine ,89
6950,,,89
6951,,,89
6952,Joe Czerwinski,@JoeCz,89
6953,Michael Schachner,@wineschach,89
6954,Paul Gregutt,@paulgwine ,89
6955,Joe Czerwinski,@JoeCz,89
6956,Joe Czerwinski,@JoeCz,89
6957,Joe Czerwinski,@JoeCz,89
6958,Roger Voss,@vossroger,89
6959,Roger Voss,@vossroger,89
6960,,,89
6961,Roger Voss,@vossroger,86
6962,Matt Kettmann,@mattkettmann,86
6963,Kerin O’Keefe,@kerinokeefe,86
6964,Jim Gordon,@gordone_cellars,86
6965,Virginie Boone,@vboone,86
6966,Kerin O’Keefe,@kerinokeefe,86
6967,Jim Gordon,@gordone_cellars,86
6968,Carrie Dykes,,86
6969,Michael Schachner,@wineschach,86
6970,Jeff Jenssen,@worldwineguys,86
6971,Jim Gordon,@gordone_cellars,86
6972,Roger Voss,@vossroger,86
6973,Michael Schachner,@wineschach,86
6974,Virginie Boone,@vboone,86
6975,Roger Voss,@vossroger,86
6976,Jim Gordon,@gordone_cellars,86
6977,Jim Gordon,@gordone_cellars,86
6978,Roger Voss,@vossroger,86
6979,Roger Voss,@vossroger,86
6980,Roger Voss,@vossroger,86
6981,Michael Schachner,@wineschach,86
6982,,,86
6983,Kerin O’Keefe,@kerinokeefe,86
6984,Roger Voss,@vossroger,86
6985,Jim Gordon,@gordone_cellars,86
6986,,,86
6987,Jeff Jenssen,@worldwineguys,86
6988,Virginie Boone,@vboone,86
6989,Roger Voss,@vossroger,86
6990,Roger Voss,@vossroger,86
6991,Matt Kettmann,@mattkettmann,89
6992,Matt Kettmann,@mattkettmann,89
6993,Virginie Boone,@vboone,89
6994,Kerin O’Keefe,@kerinokeefe,89
6995,Michael Schachner,@wineschach,89
6996,Jim Gordon,@gordone_cellars,89
6997,Jeff Jenssen,@worldwineguys,89
6998,Jeff Jenssen,@worldwineguys,89
6999,Kerin O’Keefe,@kerinokeefe,89
7000,Kerin O’Keefe,@kerinokeefe,89
7001,Roger Voss,@vossroger,89
7002,Roger Voss,@vossroger,89
7003,Roger Voss,@vossroger,89
7004,Roger Voss,@vossroger,89
7005,Roger Voss,@vossroger,89
7006,Roger Voss,@vossroger,89
7007,Kerin O’Keefe,@kerinokeefe,89
7008,Jim Gordon,@gordone_cellars,89
7009,Matt Kettmann,@mattkettmann,89
7010,Roger Voss,@vossroger,89
7011,Kerin O’Keefe,@kerinokeefe,89
7012,Michael Schachner,@wineschach,89
7013,Roger Voss,@vossroger,89
7014,Roger Voss,@vossroger,89
7015,Roger Voss,@vossroger,89
7016,Sean P. Sullivan,@wawinereport,89
7017,Matt Kettmann,@mattkettmann,89
7018,Matt Kettmann,@mattkettmann,89
7019,Paul Gregutt,@paulgwine ,89
7020,Roger Voss,@vossroger,89
7021,,,92
7022,,,92
7023,,,92
7024,,,92
7025,Joe Czerwinski,@JoeCz,92
7026,,,92
7027,,,92
7028,Joe Czerwinski,@JoeCz,92
7029,,,92
7030,,,92
7031,,,92
7032,,,92
7033,Paul Gregutt,@paulgwine ,92
7034,Roger Voss,@vossroger,92
7035,Michael Schachner,@wineschach,92
7036,Joe Czerwinski,@JoeCz,92
7037,,,92
7038,,,92
7039,,,92
7040,,,92
7041,Paul Gregutt,@paulgwine ,92
7042,,,92
7043,Roger Voss,@vossroger,84
7044,Roger Voss,@vossroger,84
7045,Roger Voss,@vossroger,84
7046,Michael Schachner,@wineschach,84
7047,Michael Schachner,@wineschach,84
7048,Virginie Boone,@vboone,84
7049,Roger Voss,@vossroger,84
7050,Michael Schachner,@wineschach,84
7051,Virginie Boone,@vboone,84
7052,Paul Gregutt,@paulgwine ,84
7053,Michael Schachner,@wineschach,84
7054,Virginie Boone,@vboone,84
7055,Michael Schachner,@wineschach,84
7056,Michael Schachner,@wineschach,84
7057,Virginie Boone,@vboone,84
7058,Roger Voss,@vossroger,84
7059,Roger Voss,@vossroger,84
7060,Roger Voss,@vossroger,84
7061,Michael Schachner,@wineschach,84
7062,Michael Schachner,@wineschach,84
7063,Roger Voss,@vossroger,84
7064,Jim Gordon,@gordone_cellars,84
7065,Michael Schachner,@wineschach,84
7066,Roger Voss,@vossroger,84
7067,Roger Voss,@vossroger,84
7068,Michael Schachner,@wineschach,84
7069,Kerin O’Keefe,@kerinokeefe,84
7070,Paul Gregutt,@paulgwine ,84
7071,Roger Voss,@vossroger,84
7072,Joe Czerwinski,@JoeCz,84
7073,,,83
7074,,,83
7075,Michael Schachner,@wineschach,83
7076,Michael Schachner,@wineschach,83
7077,,,82
7078,,,82
7079,Roger Voss,@vossroger,82
7080,,,82
7081,Joe Czerwinski,@JoeCz,82
7082,Joe Czerwinski,@JoeCz,82
7083,,,82
7084,Paul Gregutt,@paulgwine ,82
7085,,,82
7086,,,82
7087,Michael Schachner,@wineschach,82
7088,,,82
7089,,,82
7090,Michael Schachner,@wineschach,82
7091,Michael Schachner,@wineschach,81
7092,Michael Schachner,@wineschach,81
7093,Michael Schachner,@wineschach,81
7094,Michael Schachner,@wineschach,80
7095,Michael Schachner,@wineschach,80
7096,Michael Schachner,@wineschach,80
7097,,,97
7098,Roger Voss,@vossroger,87
7099,Michael Schachner,@wineschach,87
7100,Kerin O’Keefe,@kerinokeefe,87
7101,Anne Krebiehl MW,@AnneInVino,87
7102,Anne Krebiehl MW,@AnneInVino,87
7103,Kerin O’Keefe,@kerinokeefe,87
7104,Paul Gregutt,@paulgwine ,87
7105,Roger Voss,@vossroger,87
7106,Roger Voss,@vossroger,87
7107,Roger Voss,@vossroger,87
7108,Roger Voss,@vossroger,87
7109,Virginie Boone,@vboone,87
7110,Sean P. Sullivan,@wawinereport,87
7111,Matt Kettmann,@mattkettmann,87
7112,Matt Kettmann,@mattkettmann,87
7113,Virginie Boone,@vboone,87
7114,Lauren Buzzeo,@laurbuzz,87
7115,Virginie Boone,@vboone,87
7116,Kerin O’Keefe,@kerinokeefe,87
7117,Roger Voss,@vossroger,87
7118,Kerin O’Keefe,@kerinokeefe,87
7119,Kerin O’Keefe,@kerinokeefe,87
7120,Michael Schachner,@wineschach,87
7121,Roger Voss,@vossroger,87
7122,Kerin O’Keefe,@kerinokeefe,87
7123,Matt Kettmann,@mattkettmann,87
7124,Michael Schachner,@wineschach,87
7125,Paul Gregutt,@paulgwine ,87
7126,Michael Schachner,@wineschach,87
7127,Matt Kettmann,@mattkettmann,87
7128,Paul Gregutt,@paulgwine ,88
7129,,,88
7130,Paul Gregutt,@paulgwine ,88
7131,Roger Voss,@vossroger,88
7132,Michael Schachner,@wineschach,88
7133,,,88
7134,Lauren Buzzeo,@laurbuzz,88
7135,Michael Schachner,@wineschach,88
7136,,,88
7137,,,88
7138,Paul Gregutt,@paulgwine ,88
7139,Roger Voss,@vossroger,88
7140,Paul Gregutt,@paulgwine ,88
7141,Paul Gregutt,@paulgwine ,88
7142,,,85
7143,,,85
7144,,,85
7145,Roger Voss,@vossroger,85
7146,Michael Schachner,@wineschach,84
7147,,,84
7148,,,84
7149,Susan Kostrzewa,@suskostrzewa,84
7150,,,84
7151,,,84
7152,Michael Schachner,@wineschach,84
7153,,,84
7154,,,84
7155,,,84
7156,,,84
7157,,,84
7158,,,83
7159,,,83
7160,,,83
7161,,,83
7162,Paul Gregutt,@paulgwine ,83
7163,Roger Voss,@vossroger,90
7164,Michael Schachner,@wineschach,90
7165,Kerin O’Keefe,@kerinokeefe,90
7166,Kerin O’Keefe,@kerinokeefe,90
7167,Joe Czerwinski,@JoeCz,90
7168,Mike DeSimone,@worldwineguys,90
7169,Mike DeSimone,@worldwineguys,90
7170,Michael Schachner,@wineschach,90
7171,,,90
7172,Anna Lee C. Iijima,,90
7173,Kerin O’Keefe,@kerinokeefe,90
7174,,,90
7175,Anna Lee C. Iijima,,90
7176,Lauren Buzzeo,@laurbuzz,90
7177,Lauren Buzzeo,@laurbuzz,90
7178,Lauren Buzzeo,@laurbuzz,90
7179,Michael Schachner,@wineschach,90
7180,Roger Voss,@vossroger,90
7181,Roger Voss,@vossroger,90
7182,,,90
7183,,,90
7184,Roger Voss,@vossroger,90
7185,Paul Gregutt,@paulgwine ,90
7186,Paul Gregutt,@paulgwine ,90
7187,Anna Lee C. Iijima,,90
7188,,,90
7189,Michael Schachner,@wineschach,90
7190,,,90
7191,Joe Czerwinski,@JoeCz,90
7192,Paul Gregutt,@paulgwine ,90
7193,Paul Gregutt,@paulgwine ,90
7194,Joe Czerwinski,@JoeCz,90
7195,Roger Voss,@vossroger,90
7196,Roger Voss,@vossroger,90
7197,Roger Voss,@vossroger,90
7198,Roger Voss,@vossroger,90
7199,Roger Voss,@vossroger,90
7200,Roger Voss,@vossroger,90
7201,Paul Gregutt,@paulgwine ,90
7202,Paul Gregutt,@paulgwine ,90
7203,Michael Schachner,@wineschach,90
7204,Roger Voss,@vossroger,90
7205,Anna Lee C. Iijima,,90
7206,Paul Gregutt,@paulgwine ,90
7207,Paul Gregutt,@paulgwine ,90
7208,Roger Voss,@vossroger,90
7209,Roger Voss,@vossroger,90
7210,Jim Gordon,@gordone_cellars,90
7211,Roger Voss,@vossroger,90
7212,Kerin O’Keefe,@kerinokeefe,90
7213,Kerin O’Keefe,@kerinokeefe,90
7214,Kerin O’Keefe,@kerinokeefe,90
7215,Roger Voss,@vossroger,90
7216,Matt Kettmann,@mattkettmann,90
7217,Paul Gregutt,@paulgwine ,90
7218,Kerin O’Keefe,@kerinokeefe,90
7219,Paul Gregutt,@paulgwine ,90
7220,Roger Voss,@vossroger,90
7221,Paul Gregutt,@paulgwine ,90
7222,Virginie Boone,@vboone,90
7223,,,87
7224,,,87
7225,,,87
7226,,,87
7227,,,87
7228,,,87
7229,Roger Voss,@vossroger,87
7230,Paul Gregutt,@paulgwine ,87
7231,Michael Schachner,@wineschach,87
7232,Michael Schachner,@wineschach,87
7233,,,87
7234,Lauren Buzzeo,@laurbuzz,87
7235,Michael Schachner,@wineschach,87
7236,Anna Lee C. Iijima,,87
7237,Roger Voss,@vossroger,87
7238,Anna Lee C. Iijima,,87
7239,Lauren Buzzeo,@laurbuzz,87
7240,,,87
7241,Lauren Buzzeo,@laurbuzz,87
7242,Roger Voss,@vossroger,87
7243,Roger Voss,@vossroger,87
7244,Roger Voss,@vossroger,87
7245,,,87
7246,Roger Voss,@vossroger,87
7247,,,87
7248,Michael Schachner,@wineschach,87
7249,Michael Schachner,@wineschach,87
7250,Roger Voss,@vossroger,87
7251,Anna Lee C. Iijima,,87
7252,,,87
7253,Matt Kettmann,@mattkettmann,89
7254,Virginie Boone,@vboone,89
7255,Michael Schachner,@wineschach,89
7256,Lauren Buzzeo,@laurbuzz,89
7257,Sean P. Sullivan,@wawinereport,89
